date_time,k,d,j,price,atr,direction
2024-03-02 02:50:00,1.8947806286936004e-14,1.1052887000712668e-14,3.473764485938268e-14,3537.53,2.337218822229076,
2024-03-02 02:51:00,21.195894689871178,7.065298229957064,49.4570876096994,3542.28,2.4885500660881825,
2024-03-02 02:52:00,19.90182954038244,6.633943180127485,46.437602260892355,3541.99,2.6358502156113306,
2024-03-02 02:53:00,53.23516287371577,24.378997471366073,110.94749367841516,3545.00,2.642462246651193,
2024-03-02 02:54:00,73.18161535028837,44.310575635875274,130.92369477911456,3545.00,2.647623366012187,
2024-03-02 02:55:00,86.61311914323927,66.54767217016088,126.74401308939608,3545.00,2.4700992837598266,
2024-03-02 02:56:00,86.61311914323927,82.13595121225563,95.56745500520657,3542.00,2.519541207382634,
2024-03-02 02:57:00,73.22623828647853,82.15082552431902,55.37706381079758,3542.00,2.575182636915623,
2024-03-02 02:58:00,59.8393574297178,73.22623828647853,33.06559571619633,3542.00,2.3856052346312326,
2024-03-02 02:59:00,59.8393574297178,64.30165104863804,50.914770191877324,3542.00,2.237450579132932,
2024-03-02 03:00:00,40.11365550502138,53.264123454818986,13.812719605426167,3542.00,2.1027267966358223,
2024-03-02 03:01:00,53.50053636178211,51.15118309884042,58.19924288766549,3545.00,2.1947602533541066,
2024-03-02 03:02:00,66.88741721854285,53.50053636178212,93.66117893206432,3545.00,2.068782575058113,
2024-03-02 03:03:00,100.0,73.46265119344166,153.07469761311668,3545.00,1.9520511548909025,
2024-03-02 03:04:00,100.0,88.96247240618095,122.0750551876381,3545.00,1.8459379366402051,
2024-03-02 03:05:00,66.66666666666667,88.8888888888889,22.2222222222222,3542.00,1.959363947540116,
2024-03-02 03:06:00,33.333333333333336,66.66666666666667,-33.33333333333334,3542.00,1.8232911318873384,
2024-03-02 03:07:00,0.0,33.33333333333334,-66.66666666666669,3542.00,1.690222905893553,
2024-03-02 03:08:00,0.0,11.11111111111112,-22.22222222222224,3542.00,1.5353271794920154,
